"old_parent_sku","old_variation_sku","old_variation_name","new_simple_parent_sku","new_simple_sku","new_simple_name","available"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA286","FA286 - 1/4"" x 1/2"" Flat Washer","COL-FA286-1-4-X-1-2-FLAT-WASHER","FA286","FA286 - 1/4"" x 1/2"" Flat Washer","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA292__COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA292 1/4-20 Nyloc Jam Nut","COL-FA292-1-4-20-NYLOC-JAM-NUT-FA292-COLUMBIA-HOT-MUD-P","FA292__COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA292 1/4-20 Nyloc Jam Nut","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA294","FA294 - 1/4-20 x 38"" Socket","COL-FA294-1-4-20-X-38-SOCKET","FA294","FA294 - 1/4-20 x 38"" Socket","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA297","FA297 - 1/4-20 x 5/8"" Socket","COL-FA297-1-4-20-X-5-8-SOCKET","FA297","FA297 - 1/4-20 x 5/8"" Socket","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA300","FA300 - 1/4-20 x 2"" Hex Bolt","COL-FA300-1-4-20-X-2-HEX-BOLT","FA300","FA300 - 1/4-20 x 2"" Hex Bolt","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA301","FA301 - 1/4-20 x 2 1/4"" Hex Bolt","COL-FA301-1-4-20-X-2-1-4-HEX-BOLT","FA301","FA301 - 1/4-20 x 2 1/4"" Hex Bolt","false"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA303","FA303 - 5-16 Flat Washer","COL-FA303-5-16-FLAT-WASHER","FA303","FA303 - 5-16 Flat Washer","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA305","FA305 - 5/16 -18 x 3/4"" Hex Bolt","COL-FA305-5-16-18-X-3-4-HEX-BOLT","FA305","FA305 - 5/16 -18 x 3/4"" Hex Bolt","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA306","FA306 - 5/16-18 x 1 1/4"" Hex Bolt","COL-FA306-5-16-18-X-1-1-4-HEX-BOLT","FA306","FA306 - 5/16-18 x 1 1/4"" Hex Bolt","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA307","FA307 - 5-16 x 24 Jam Nut","COL-FA307-5-16-X-24-JAM-NUT","FA307","FA307 - 5-16 x 24 Jam Nut","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA308","FA308 - 1/2"" x 7/8"" Flat Washer","COL-FA308-1-2-X-7-8-FLAT-WASHER","FA308","FA308 - 1/2"" x 7/8"" Flat Washer","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","FA313","FA313 - 1/4-20 X 1/4 Socket Head Set Screw","COL-FA313-1-4-20-X-1-4-SOCKET-HEAD-SET-SCREW","FA313","FA313 - 1/4-20 X 1/4 Socket Head Set Screw","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","HP1","HP1 - Pump Cylinder","COL-HP1-PUMP-CYLINDER","HP1","HP1 - Pump Cylinder","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","HP44","HP44 - Collar O-Ring","COL-HP44-COLLAR-O-RING","HP44","HP44 - Collar O-Ring","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","HP45","HP45 - O Ring Enclosure","COL-HP45-O-RING-ENCLOSURE","HP45","HP45 - O Ring Enclosure","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","HP46","HP46 - Latch Keeper","COL-HP46-LATCH-KEEPER","HP46","HP46 - Latch Keeper","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","HP47","HP47 - Latch Clamp Assembly","COL-HP47-LATCH-CLAMP-ASSEMBLY","HP47","HP47 - Latch Clamp Assembly","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","HPA-48","HPA48 - Handle Pin Assembly","COL-HPA48-HANDLE-PIN-ASSEMBLY","HPA-48","HPA48 - Handle Pin Assembly","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP2","MP2 - Foot Valve Casting","COL-MP2-FOOT-VALVE-CASTING","MP2","MP2 - Foot Valve Casting","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP3","MP3 - Pump Flapper Valve","COL-MP3-PUMP-FLAPPER-VALVE","MP3","MP3 - Pump Flapper Valve","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP5","MP5 - Head Bushing","COL-MP5-HEAD-BUSHING","MP5","MP5 - Head Bushing","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP6","MP6 - Handle Link","COL-MP6-HANDLE-LINK","MP6","MP6 - Handle Link","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP7","MP7 - Pump Handle","COL-MP7-PUMP-HANDLE","MP7","MP7 - Pump Handle","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP8","MP8 - Leg","COL-MP8-LEG","MP8","MP8 - Leg","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP11","MP11 - Piston Shaft","COL-MP11-PISTON-SHAFT","MP11","MP11 - Piston Shaft","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP13","MP13 - Piston Backing Washer (Large)","COL-MP13-PISTON-BACKING-WASHER-LARGE","MP13","MP13 - Piston Backing Washer (Large)","false"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP13A","MP13A - Piston Backing Washer (Small)","COL-MP13A-PISTON-BACKING-WASHER-SMALL","MP13A","MP13A - Piston Backing Washer (Small)","false"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP14","MP14 - Piston Cup","COL-MP14-PISTON-CUP","MP14","MP14 - Piston Cup","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP23","MP23 - Mud Pump Seal","COL-MP23-MUD-PUMP-SEAL","MP23","MP23 - Mud Pump Seal","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP23A__COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP23A - O-Ring","COL-MP23A-O-RING-MP23A-COLUMBIA-HOT-MUD-P","MP23A__COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP23A - O-Ring","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP24","MP24 - Mud Pump Screen","COL-MP24-MUD-PUMP-SCREEN","MP24","MP24 - Mud Pump Screen","false"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP25","MP25 - Filler Studs","COL-MP25-FILLER-STUDS","MP25","MP25 - Filler Studs","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP28","MP28 - Filler Nut","COL-MP28-FILLER-NUT","MP28","MP28 - Filler Nut","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP32","MP32 - Backing Washer Locator","COL-MP32-BACKING-WASHER-LOCATOR","MP32","MP32 - Backing Washer Locator","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP33","MP33 - Filler Gasket","COL-MP33-FILLER-GASKET","MP33","MP33 - Filler Gasket","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP36","MP36 - Nylatron Bushing","COL-MP36-NYLATRON-BUSHING","MP36","MP36 - Nylatron Bushing","true"
"COL-COLUMBIA-HOT-MUD-PUMP-REPAIR-PARTS","MP39","MP39 - Sleeve","COL-MP39-SLEEVE","MP39","MP39 - Sleeve","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","BH1__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","BH1 - Mounting Plate","COL-BH1-MOUNTING-PLATE-BH1-COLUMBIA-HYDRA-REACH","BH1__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","BH1 - Mounting Plate","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","BH5__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","BH5 - Upper Mounting Bracket","COL-BH5-UPPER-MOUNTING-BRACKET-BH5-COLUMBIA-HYDRA-REACH","BH5__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","BH5 - Upper Mounting Bracket","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","BH6__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","BH6 - Hinge Pin","COL-BH6-HINGE-PIN-BH6-COLUMBIA-HYDRA-REACH","BH6__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","BH6 - Hinge Pin","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA252__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA252 - #8 Star Washer","COL-FA252-8-STAR-WASHER-FA252-COLUMBIA-HYDRA-REA","FA252__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA252 - #8 Star Washer","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA256__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA256 - 8-32 X 3/16"" Pan Slot","COL-FA256-8-32-X-3-16-PAN-SLOT-FA256-COLUMBIA-HYDRA-REA","FA256__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA256 - 8-32 X 3/16"" Pan Slot","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA259","FA259 8-32 X 5/16"" Binder Slot","COL-FA259-8-32-X-5-16-BINDER-SLOT","FA259","FA259 8-32 X 5/16"" Binder Slot","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA311__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA311 - 1/4-28 X 1/2"" Socket Head","COL-FA311-1-4-28-X-1-2-SOCKET-HEAD-FA311-COLUMBIA-HYDRA-REA","FA311__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA311 - 1/4-28 X 1/2"" Socket Head","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA312__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA312 - 10-24 X 1/4"" Socket Hand Set","COL-FA312-10-24-X-1-4-SOCKET-HAND-SET-FA312-COLUMBIA-HYDRA-REA","FA312__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA312 - 10-24 X 1/4"" Socket Hand Set","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA315","FA315 10-32 X 3/8"" Flat Socket Head","COL-FA315-10-32-X-3-8-FLAT-SOCKET-HEAD","FA315","FA315 10-32 X 3/8"" Flat Socket Head","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA316","FA316 - 10-32 X 1/2"" Flat Socket Head","COL-FA316-10-32-X-1-2-FLAT-SOCKET-HEAD","FA316","FA316 - 10-32 X 1/2"" Flat Socket Head","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","FA320","FA320 - 1/4-28-3/8"" Socket Set Screw","COL-FA320-1-4-28-3-8-SOCKET-SET-SCREW","FA320","FA320 - 1/4-28-3/8"" Socket Set Screw","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH2","HH2 - Upper Mounting Bracket","COL-HH2-UPPER-MOUNTING-BRACKET","HH2","HH2 - Upper Mounting Bracket","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH7","HH7 - Brake","COL-HH7-BRAKE","HH7","HH7 - Brake","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH8__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH8 - Hydra Reach Handle Tube","COL-HH8-HYDRA-REACH-HANDLE-TUBE","HH8__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH8 - Hydra Reach Handle Tube","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH9","HH9 - Coiled Hydraulic Line","COL-HH9-COILED-HYDRAULIC-LINE","HH9","HH9 - Coiled Hydraulic Line","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH10A","HH10A - Top Cap","COL-HH10A-TOP-CAP","HH10A","HH10A - Top Cap","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH10B","HH10B - Bottom Cap","COL-HH10B-BOTTOM-CAP","HH10B","HH10B - Bottom Cap","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH12","HH12 - Brake Spring","COL-HH12-BRAKE-SPRING","HH12","HH12 - Brake Spring","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH13","HH13 - Brake Pin","COL-HH13-BRAKE-PIN","HH13","HH13 - Brake Pin","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH14","HH14 - Brake Piston","COL-HH14-BRAKE-PISTON","HH14","HH14 - Brake Piston","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH15","HH15 - Grip Sleeve Octagon","COL-HH15-GRIP-SLEEVE-OCTAGON","HH15","HH15 - Grip Sleeve Octagon","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH16","HH16 - Piston Housing","COL-HH16-PISTON-HOUSING","HH16","HH16 - Piston Housing","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH16A","HH16A - Bleeder Screw","COL-HH16A-BLEEDER-SCREW","HH16A","HH16A - Bleeder Screw","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH17A","HH17A - Brass Connector 1","COL-HH17A-BRASS-CONNECTOR-1","HH17A","HH17A - Brass Connector 1","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH17B","HH17B - Brass Connector 2","COL-HH17B-BRASS-CONNECTOR-2","HH17B","HH17B - Brass Connector 2","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH17C","HH17C - Line Pincher","COL-HH17C-LINE-PINCHER","HH17C","HH17C - Line Pincher","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH19","HH19 - Cap","COL-HH19-CAP","HH19","HH19 - Cap","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH23","HH23 - Piston O-Ring","COL-HH23-PISTON-O-RING","HH23","HH23 - Piston O-Ring","true"
"COL-COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH35__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH35 - Handle Grip","COL-HH35-HANDLE-GRIP","HH35__COLUMBIA-HYDRA-REACH-BOX-HANDLE-REPAIR-PARTS","HH35 - Handle Grip","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA229__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA229 - #6 Lock Washer","COL-FA229-6-LOCK-WASHER-FA229-COLUMBIA-MATRIX-HA","FA229__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA229 - #6 Lock Washer","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA237","FA237 - 6-32 x 3/16"" Binder Slot","COL-FA237-6-32-X-3-16-BINDER-SLOT","FA237","FA237 - 6-32 x 3/16"" Binder Slot","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA256__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA256 - 8-32 x 3/16"" Pan Slot","COL-FA256-8-32-X-3-16-PAN-SLOT-FA256-COLUMBIA-MATRIX-HA","FA256__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA256 - 8-32 x 3/16"" Pan Slot","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA258__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA258 - 8-32 x 1/4"" Half Dog Set","COL-FA258-8-32-X-1-4-HALF-DOG-SET-FA258-COLUMBIA-MATRIX-HA","FA258__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA258 - 8-32 x 1/4"" Half Dog Set","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA317","FA317 - 5/32"" x 7/8"" Roll Pin","COL-FA317-5-32-X-7-8-ROLL-PIN","FA317","FA317 - 5/32"" x 7/8"" Roll Pin","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA365","FA365 - 3/16 x 1"" Sping Pin SS","COL-FA365-3-16-X-1-SPING-PIN-SS","FA365","FA365 - 3/16 x 1"" Sping Pin SS","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA376","FA376 - 8-32 x 5/16 SS Socket Head","COL-FA376-8-32-X-5-16-SS-SOCKET-HEAD","FA376","FA376 - 8-32 x 5/16 SS Socket Head","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA379","FA379 - 1/4"" SS E-Clip","COL-FA379-1-4-SS-E-CLIP","FA379","FA379 - 1/4"" SS E-Clip","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA380","FA380 - 1/8"" SS E-Clip","COL-FA380-1-8-SS-E-CLIP","FA380","FA380 - 1/8"" SS E-Clip","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","FA382","FA382 - 10-32 x 1/4"" SS Set Screw","COL-FA382-10-32-X-1-4-SS-SET-SCREW","FA382","FA382 - 10-32 x 1/4"" SS Set Screw","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH5","HH5 - Extension Housing","COL-HH5-EXTENSION-HOUSING","HH5","HH5 - Extension Housing","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH8__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH8 - Handle Tube","COL-HH8-HANDLE-TUBE","HH8__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH8 - Handle Tube","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH30","HH30 - Extension Release Trigger","COL-HH30-EXTENSION-RELEASE-TRIGGER","HH30","HH30 - Extension Release Trigger","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH31","HH31 - Release Clip Pin","COL-HH31-RELEASE-CLIP-PIN","HH31","HH31 - Release Clip Pin","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH32","HH32 - Release Clip Washer","COL-HH32-RELEASE-CLIP-WASHER","HH32","HH32 - Release Clip Washer","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH33","HH33 - Rlease Trigger Spring","COL-HH33-RLEASE-TRIGGER-SPRING","HH33","HH33 - Rlease Trigger Spring","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH35__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH35 - Handle Grip","COL-HH35-HANDLE-GRIP-HH35-COLUMBIA-MATRIX-HAN","HH35__COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","HH35 - Handle Grip","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH1","MH1 - Handle Mount Plate","COL-MH1-HANDLE-MOUNT-PLATE","MH1","MH1 - Handle Mount Plate","false"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH2","MH2 - Matrix Handle Head","COL-MH2-MATRIX-HANDLE-HEAD","MH2","MH2 - Matrix Handle Head","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH3","MH3 - Lower Mount Bracket","COL-MH3-LOWER-MOUNT-BRACKET","MH3","MH3 - Lower Mount Bracket","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH3A","MH3A - Mounting Bracket Stem","COL-MH3A-MOUNTING-BRACKET-STEM","MH3A","MH3A - Mounting Bracket Stem","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH4","MH4 - Handle Grip","COL-MH4-HANDLE-GRIP","MH4","MH4 - Handle Grip","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH5","MH5 - Connecting Link Pin","COL-MH5-CONNECTING-LINK-PIN","MH5","MH5 - Connecting Link Pin","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH6","MH6 - Hinge Pin","COL-MH6-HINGE-PIN","MH6","MH6 - Hinge Pin","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH7","MH7 - Connecting Link Fork","COL-MH7-CONNECTING-LINK-FORK","MH7","MH7 - Connecting Link Fork","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH8","MH8 - Brake Rod Bushing","COL-MH8-BRAKE-ROD-BUSHING","MH8","MH8 - Brake Rod Bushing","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH9A","MH9A - Brake Activation Rod","COL-MH9A-BRAKE-ACTIVATION-ROD","MH9A","MH9A - Brake Activation Rod","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH10","MH10 - Octagon","COL-MH10-OCTAGON","MH10","MH10 - Octagon","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH11","MH11 - Handle Grip Bushing","COL-MH11-HANDLE-GRIP-BUSHING","MH11","MH11 - Handle Grip Bushing","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH12","MH12 - PinchBrake Spring","COL-MH12-PINCHBRAKE-SPRING","MH12","MH12 - PinchBrake Spring","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH13","MH13 - Large Nyliner Bushing","COL-MH13-LARGE-NYLINER-BUSHING","MH13","MH13 - Large Nyliner Bushing","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH15","MH15 - Pinch Brake Activator","COL-MH15-PINCH-BRAKE-ACTIVATOR","MH15","MH15 - Pinch Brake Activator","true"
