"old_parent_sku","old_variation_sku","old_variation_name","new_simple_parent_sku","new_simple_sku","new_simple_name","available"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH16","MH16 - Connecting Rod Housing","COL-MH16-CONNECTING-ROD-HOUSING","MH16","MH16 - Connecting Rod Housing","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH17","MH17 - Pinch Brake","COL-MH17-PINCH-BRAKE","MH17","MH17 - Pinch Brake","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH18","MH18 - Pinch Brake Housing","COL-MH18-PINCH-BRAKE-HOUSING","MH18","MH18 - Pinch Brake Housing","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH19","MH19 - Pinch Brake Sleeve","COL-MH19-PINCH-BRAKE-SLEEVE","MH19","MH19 - Pinch Brake Sleeve","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH20","MH20 - Small Nyliner Bushing","COL-MH20-SMALL-NYLINER-BUSHING","MH20","MH20 - Small Nyliner Bushing","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH21","MH21 - Grip Adjuster Housing","COL-MH21-GRIP-ADJUSTER-HOUSING","MH21","MH21 - Grip Adjuster Housing","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH22","MH22 - Grip Adjustment Pin","COL-MH22-GRIP-ADJUSTMENT-PIN","MH22","MH22 - Grip Adjustment Pin","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH23","MH23 - Grip Adjusting Fastener","COL-MH23-GRIP-ADJUSTING-FASTENER","MH23","MH23 - Grip Adjusting Fastener","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH24","MH24 - Pinch Brake Bushing","COL-MH24-PINCH-BRAKE-BUSHING","MH24","MH24 - Pinch Brake Bushing","true"
"COL-COLUMBIA-MATRIX-HANDLE-REPAIR-PARTS","MH25","MH25 - Pinch Brake Stem","COL-MH25-PINCH-BRAKE-STEM","MH25","MH25 - Pinch Brake Stem","true"
"COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE","SB2-7","Columbia Tomahawk Replacement Skimming Blade - 7""","COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE-7","SB2-7","Columbia Tomahawk Replacement Skimming Blade - 7""","true"
"COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE","SB2-10","Columbia Tomahawk Replacement Skimming Blade - 10""","COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE-10","SB2-10","Columbia Tomahawk Replacement Skimming Blade - 10""","true"
"COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE","SB2-12","Columbia Tomahawk Replacement Skimming Blade - 12""","COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE-12","SB2-12","Columbia Tomahawk Replacement Skimming Blade - 12""","true"
"COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE","SB2-14","Columbia Tomahawk Replacement Skimming Blade - 14""","COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE-14","SB2-14","Columbia Tomahawk Replacement Skimming Blade - 14""","true"
"COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE","SB2-18","Columbia Tomahawk Replacement Skimming Blade - 18""","COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE-18","SB2-18","Columbia Tomahawk Replacement Skimming Blade - 18""","true"
"COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE","SB2-24","Columbia Tomahawk Replacement Skimming Blade - 24""","COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE-24","SB2-24","Columbia Tomahawk Replacement Skimming Blade - 24""","true"
"COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE","SB2-32","Columbia Tomahawk Replacement Skimming Blade - 32""","COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE-32","SB2-32","Columbia Tomahawk Replacement Skimming Blade - 32""","true"
"COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE","SB2-40","Columbia Tomahawk Replacement Skimming Blade - 40""","COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE-40","SB2-40","Columbia Tomahawk Replacement Skimming Blade - 40""","true"
"COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE","SB2-48","Columbia Tomahawk Replacement Skimming Blade - 48""","COL-COLUMBIA-TOMAHAWK-REPLACEMENT-SKIMMING-BLADE-48","SB2-48","Columbia Tomahawk Replacement Skimming Blade - 48""","true"
"LVL5-LEVEL-5-AUTOMATIC-TAPER-REPAIR-KIT","4-815","4-815 - Taper Repair Kit","LVL5-4-815-TAPER-REPAIR-KIT","4-815","4-815 - Taper Repair Kit","true"
"LVL5-LEVEL-5-AUTOMATIC-TAPER-REPAIR-KIT","4-816","4-816 - Taper Rebuild Kit","LVL5-4-816-TAPER-REBUILD-KIT","4-816","4-816 - Taper Rebuild Kit","true"
"LVL5-LEVEL-5-AUTOMATIC-TAPER-REPAIR-KIT","4-817","4-817 - Gooser Assembly","LVL5-4-817-GOOSER-ASSEMBLY","4-817","4-817 - Gooser Assembly","true"
"LVL5-LEVEL-5-AUTOMATIC-TAPER-REPAIR-KIT","4-818","4-818 - Drive Dog Assembly","LVL5-4-818-DRIVE-DOG-ASSEMBLY","4-818","4-818 - Drive Dog Assembly","true"
"LVL5-LEVEL-5-AUTOMATIC-TAPER-REPAIR-KIT","4-821","4-821 - 10 Pack Pyramid Blades","LVL5-4-821-10-PACK-PYRAMID-BLADES","4-821","4-821 - 10 Pack Pyramid Blades","true"
"LVL5-LEVEL-5-AUTOMATIC-TAPER-REPAIR-KIT","4-822","4-822 - 25 Pack Pyramid Blades","LVL5-4-822-25-PACK-PYRAMID-BLADES","4-822","4-822 - 25 Pack Pyramid Blades","true"
"LVL5-LEVEL-5-AUTOMATIC-TAPER-REPAIR-KIT","4-825","4-825 - Plunger Cup Assembly","LVL5-4-825-PLUNGER-CUP-ASSEMBLY","4-825","4-825 - Plunger Cup Assembly","true"
"LVL5-LEVEL-5-AUTOMATIC-TAPER-REPAIR-KIT","4-826","4-826 - Cover Plate Assembly","LVL5-4-826-COVER-PLATE-ASSEMBLY","4-826","4-826 - Cover Plate Assembly","true"
"LVL5-LEVEL-5-AUTOMATIC-TAPER-REPAIR-KIT","4-861","4-861 - Cutter Chain Assembly","LVL5-4-861-CUTTER-CHAIN-ASSEMBLY","4-861","4-861 - Cutter Chain Assembly","true"
"LVL5-LEVEL-5-COMPOUND-PUMP-REPAIR-PARTS","4-801","Level 5 Compound Pump Repair Parts - 4-801 - Rebuild Kit","LVL5-LEVEL-5-COMPOUND-PUMP-REPAIR-PARTS-4-801-REBUILD-KIT","4-801","Level 5 Compound Pump Repair Parts - 4-801 - Rebuild Kit","true"
"LVL5-LEVEL-5-COMPOUND-PUMP-REPAIR-PARTS","4-823","Level 5 Compound Pump Repair Parts - 4-823 - 10 Pack Pump Gaskets","LVL5-LEVEL-5-COMPOUND-PUMP-REPAIR-PARTS-4-823-10-PACK-PUMP-GASKETS","4-823","Level 5 Compound Pump Repair Parts - 4-823 - 10 Pack Pump Gaskets","true"
"LVL5-LEVEL-5-COMPOUND-PUMP-REPAIR-PARTS","4-824","Level 5 Compound Pump Repair Parts - 4-824 - 10 Pack Filler O-Rings","LVL5-LEVEL-5-COMPOUND-PUMP-REPAIR-PARTS-4-824-10-PACK-FILLER-O-RINGS","4-824","Level 5 Compound Pump Repair Parts - 4-824 - 10 Pack Filler O-Rings","true"
"LVL5-LEVEL-5-COMPOUND-PUMP-REPAIR-PARTS","4-860","Level 5 Compound Pump Repair Parts - 4-860 - Repair Kit","LVL5-LEVEL-5-COMPOUND-PUMP-REPAIR-PARTS-4-860-REPAIR-KIT","4-860","Level 5 Compound Pump Repair Parts - 4-860 - Repair Kit","false"
"LVL5-LEVEL-5-CORNER-FINISHER-BLADE-KIT","4-842","Level 5 Corner Finisher Blade Kit - 4-842 - 2.5""","LVL5-LEVEL-5-CORNER-FINISHER-BLADE-KIT-4-842-2-5","4-842","Level 5 Corner Finisher Blade Kit - 4-842 - 2.5""","true"
"LVL5-LEVEL-5-CORNER-FINISHER-BLADE-KIT","4-843","Level 5 Corner Finisher Blade Kit - 4-843 - 3""","LVL5-LEVEL-5-CORNER-FINISHER-BLADE-KIT-4-843-3","4-843","Level 5 Corner Finisher Blade Kit - 4-843 - 3""","true"
"LVL5-LEVEL-5-CORNER-FINISHER-BLADE-KIT","4-844","Level 5 Corner Finisher Blade Kit - 4-844 - 3.5""","LVL5-LEVEL-5-CORNER-FINISHER-BLADE-KIT-4-844-3-5","4-844","Level 5 Corner Finisher Blade Kit - 4-844 - 3.5""","true"
"LVL5-LEVEL-5-CORNER-FINISHER-MAINTENANCE-KIT","4-854","Level 5 Corner Finisher Maintenance Kit - 4-854 - 2.5""","LVL5-LEVEL-5-CORNER-FINISHER-MAINTENANCE-KIT-4-854-2-5","4-854","Level 5 Corner Finisher Maintenance Kit - 4-854 - 2.5""","true"
"LVL5-LEVEL-5-CORNER-FINISHER-MAINTENANCE-KIT","4-855","Level 5 Corner Finisher Maintenance Kit - 4-855 - 3""","LVL5-LEVEL-5-CORNER-FINISHER-MAINTENANCE-KIT-4-855-3","4-855","Level 5 Corner Finisher Maintenance Kit - 4-855 - 3""","true"
"LVL5-LEVEL-5-CORNER-FINISHER-MAINTENANCE-KIT","4-856","Level 5 Corner Finisher Maintenance Kit - 4-856 - 3.5""","LVL5-LEVEL-5-CORNER-FINISHER-MAINTENANCE-KIT-4-856-3-5","4-856","Level 5 Corner Finisher Maintenance Kit - 4-856 - 3.5""","false"
"LVL5-LEVEL-5-CORNER-FINISHER-MAINTENANCE-KIT","4-857","Level 5 Corner Finisher Maintenance Kit - 4-857 - 4""","LVL5-LEVEL-5-CORNER-FINISHER-MAINTENANCE-KIT-4-857-4","4-857","Level 5 Corner Finisher Maintenance Kit - 4-857 - 4""","true"
"LVL5-LEVEL-5-CORNER-FINISHER-REBUILD-KIT","4-850","Level 5 Corner Finisher Rebuild Kit - 4-850 - 2.5""","LVL5-LEVEL-5-CORNER-FINISHER-REBUILD-KIT-4-850-2-5","4-850","Level 5 Corner Finisher Rebuild Kit - 4-850 - 2.5""","true"
"LVL5-LEVEL-5-CORNER-FINISHER-REBUILD-KIT","4-851","Level 5 Corner Finisher Rebuild Kit - 4-851 - 3""","LVL5-LEVEL-5-CORNER-FINISHER-REBUILD-KIT-4-851-3","4-851","Level 5 Corner Finisher Rebuild Kit - 4-851 - 3""","true"
"LVL5-LEVEL-5-CORNER-FINISHER-REBUILD-KIT","4-852","Level 5 Corner Finisher Rebuild Kit - 4-852 - 3.5""","LVL5-LEVEL-5-CORNER-FINISHER-REBUILD-KIT-4-852-3-5","4-852","Level 5 Corner Finisher Rebuild Kit - 4-852 - 3.5""","true"
"LVL5-LEVEL-5-CORNER-FINISHER-REBUILD-KIT","4-853","Level 5 Corner Finisher Rebuild Kit - 4-853 - 4""","LVL5-LEVEL-5-CORNER-FINISHER-REBUILD-KIT-4-853-4","4-853","Level 5 Corner Finisher Rebuild Kit - 4-853 - 4""","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-805","4-805 - 7"" Flat Box Seal","LVL5-4-805-7-FLAT-BOX-SEAL","4-805","4-805 - 7"" Flat Box Seal","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-806","4-806 - 10"" Flat Box Seal","LVL5-4-806-10-FLAT-BOX-SEAL","4-806","4-806 - 10"" Flat Box Seal","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-807","4-807 - 12"" Flat Box Seal","LVL5-4-807-12-FLAT-BOX-SEAL","4-807","4-807 - 12"" Flat Box Seal","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-808","4-808 - Flat Box Wheel Repair Kit","LVL5-4-808-FLAT-BOX-WHEEL-REPAIR-KIT","4-808","4-808 - Flat Box Wheel Repair Kit","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-827","4-827 - 7"" Flat Box Axle Assembly","LVL5-4-827-7-FLAT-BOX-AXLE-ASSEMBLY","4-827","4-827 - 7"" Flat Box Axle Assembly","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-828","4-828 - 10"" Flat Box Axle Assembly","LVL5-4-828-10-FLAT-BOX-AXLE-ASSEMBLY","4-828","4-828 - 10"" Flat Box Axle Assembly","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-829","4-829 - 12"" Flat Box Axle Assembly","LVL5-4-829-12-FLAT-BOX-AXLE-ASSEMBLY","4-829","4-829 - 12"" Flat Box Axle Assembly","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-830","4-830 - 7"" Flat Box Blade (5 Pack)","LVL5-4-830-7-FLAT-BOX-BLADE-5-PACK","4-830","4-830 - 7"" Flat Box Blade (5 Pack)","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-831","4-831 - 10"" Flat Box Blade (5 Pack)","LVL5-4-831-10-FLAT-BOX-BLADE-5-PACK","4-831","4-831 - 10"" Flat Box Blade (5 Pack)","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-832","4-832 - 12"" Flat Box Blade (5 Pack)","LVL5-4-832-12-FLAT-BOX-BLADE-5-PACK","4-832","4-832 - 12"" Flat Box Blade (5 Pack)","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-833","4-833 - 7"" Flat Box Repair Kit","LVL5-4-833-7-FLAT-BOX-REPAIR-KIT","4-833","4-833 - 7"" Flat Box Repair Kit","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-834","4-834 - 10"" Brass Flat Box Repair Kit","LVL5-4-834-10-BRASS-FLAT-BOX-REPAIR-KIT","4-834","4-834 - 10"" Brass Flat Box Repair Kit","true"
"LVL5-LEVEL-5-CLASSIC-FLAT-BOX-REPAIR-PARTS","4-835","4-835 - 12"" Brass Flat Box Repair Kit","LVL5-4-835-12-BRASS-FLAT-BOX-REPAIR-KIT","4-835","4-835 - 12"" Brass Flat Box Repair Kit","true"
"TT-TAPETECH-CORNER-FINISHER-BLADE-KIT","PIP502F2","TapeTech Corner Finisher Blade Kit - 2""","TT-TAPETECH-CORNER-FINISHER-BLADE-KIT-2","PIP502F2","TapeTech Corner Finisher Blade Kit - 2""","true"
"TT-TAPETECH-CORNER-FINISHER-BLADE-KIT","PIP502F25","TapeTech Corner Finisher Blade Kit - 2.5""","TT-TAPETECH-CORNER-FINISHER-BLADE-KIT-2-5","PIP502F25","TapeTech Corner Finisher Blade Kit - 2.5""","true"
"TT-TAPETECH-CORNER-FINISHER-BLADE-KIT","PIP502F3","TapeTech Corner Finisher Blade Kit - 3""","TT-TAPETECH-CORNER-FINISHER-BLADE-KIT-3","PIP502F3","TapeTech Corner Finisher Blade Kit - 3""","true"
"TT-TAPETECH-CORNER-FINISHER-BLADE-KIT","PIP502F4","TapeTech Corner Finisher Blade Kit - 3"" EasyRoll","TT-TAPETECH-CORNER-FINISHER-BLADE-KIT-3-EASYROLL","PIP502F4","TapeTech Corner Finisher Blade Kit - 3"" EasyRoll","true"
"TT-TAPETECH-CORNER-FINISHER-BLADE-KIT","PIP502F4X","TapeTech Corner Finisher Blade Kit - 3.5"" EasyRoll","TT-TAPETECH-CORNER-FINISHER-BLADE-KIT-3-5-EASYROLL","PIP502F4X","TapeTech Corner Finisher Blade Kit - 3.5"" EasyRoll","true"
"TT-TAPETECH-CORNER-FINISHER-REPAIR-KIT","PIP501F2A","TapeTech Corner Finisher Repair Kit (No Wheels) - 2""","TT-TAPETECH-CORNER-FINISHER-REPAIR-KIT-NO-WHEELS-2","PIP501F2A","TapeTech Corner Finisher Repair Kit (No Wheels) - 2""","false"
"TT-TAPETECH-CORNER-FINISHER-REPAIR-KIT","PIP501F25A","TapeTech Corner Finisher Repair Kit (No Wheels) - 2.5""","TT-TAPETECH-CORNER-FINISHER-REPAIR-KIT-NO-WHEELS-2-5","PIP501F25A","TapeTech Corner Finisher Repair Kit (No Wheels) - 2.5""","true"
"TT-TAPETECH-CORNER-FINISHER-REPAIR-KIT","PIP501F3A","TapeTech Corner Finisher Repair Kit (No Wheels) - 3""","TT-TAPETECH-CORNER-FINISHER-REPAIR-KIT-NO-WHEELS-3","PIP501F3A","TapeTech Corner Finisher Repair Kit (No Wheels) - 3""","false"
"TT-TAPETECH-EASYROLL-CONVERSION-KIT-A","PIPEZROLL7-A","TapeTech EasyRoll® Conversion Kit A - 7""","TT-TAPETECH-EASYROLL-CONVERSION-KIT-A-7","PIPEZROLL7-A","TapeTech EasyRoll® Conversion Kit A - 7""","true"
"TT-TAPETECH-EASYROLL-CONVERSION-KIT-A","PIPEZROLL10-A","TapeTech EasyRoll® Conversion Kit A - 10""","TT-TAPETECH-EASYROLL-CONVERSION-KIT-A-10","PIPEZROLL10-A","TapeTech EasyRoll® Conversion Kit A - 10""","true"
"TT-TAPETECH-EASYROLL-CONVERSION-KIT-A","PIPEZROLL12-A","TapeTech EasyRoll® Conversion Kit A - 12""","TT-TAPETECH-EASYROLL-CONVERSION-KIT-A-12","PIPEZROLL12-A","TapeTech EasyRoll® Conversion Kit A - 12""","false"
"TT-TAPETECH-EZ-ROLL-ADJUSTABLE-CORNER-FINISHER-KIT","PIP501F4A","TapeTech EZ Roll Adjustable Corner Finisher Kit - 3"" EasyRoll","TT-TAPETECH-EZ-ROLL-ADJUSTABLE-CORNER-FINISHER-KIT-3-EASYROLL","PIP501F4A","TapeTech EZ Roll Adjustable Corner Finisher Kit - 3"" EasyRoll","true"
"TT-TAPETECH-EZ-ROLL-ADJUSTABLE-CORNER-FINISHER-KIT","PIP501F4AX","TapeTech EZ Roll Adjustable Corner Finisher Kit - 3.5"" EasyRoll","TT-TAPETECH-EZ-ROLL-ADJUSTABLE-CORNER-FINISHER-KIT-3-5-EASYROLL","PIP501F4AX","TapeTech EZ Roll Adjustable Corner Finisher Kit - 3.5"" EasyRoll","false"
"TT-TAPETECH-FLAT-BOX-REPAIR-KIT","PIP501C7","TapeTech Flat Box Repair Kit - 7""","TT-TAPETECH-FLAT-BOX-REPAIR-KIT-7","PIP501C7","TapeTech Flat Box Repair Kit - 7""","true"
"TT-TAPETECH-FLAT-BOX-REPAIR-KIT","PIP501C10","TapeTech Flat Box Repair Kit - 10""","TT-TAPETECH-FLAT-BOX-REPAIR-KIT-10","PIP501C10","TapeTech Flat Box Repair Kit - 10""","true"
"TT-TAPETECH-FLAT-BOX-REPAIR-KIT","PIP501C12","TapeTech Flat Box Repair Kit - 12""","TT-TAPETECH-FLAT-BOX-REPAIR-KIT-12","PIP501C12","TapeTech Flat Box Repair Kit - 12""","false"
"TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK","PFB07","TapeTech Replacement Finishing Knife Blade (2 pack) - 7""","TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK-7","PFB07","TapeTech Replacement Finishing Knife Blade (2 pack) - 7""","true"
"TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK","PFB12","TapeTech Replacement Finishing Knife Blade (2 pack) - 12""","TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK-12","PFB12","TapeTech Replacement Finishing Knife Blade (2 pack) - 12""","true"
"TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK","PFB14","TapeTech Replacement Finishing Knife Blade (2 pack) - 14""","TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK-14","PFB14","TapeTech Replacement Finishing Knife Blade (2 pack) - 14""","true"
"TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK","PFB18","TapeTech Replacement Finishing Knife Blade (2 pack) - 18""","TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK-18","PFB18","TapeTech Replacement Finishing Knife Blade (2 pack) - 18""","true"
"TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK","PFB24","TapeTech Replacement Finishing Knife Blade (2 pack) - 24""","TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK-24","PFB24","TapeTech Replacement Finishing Knife Blade (2 pack) - 24""","true"
"TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK","PFB32","TapeTech Replacement Finishing Knife Blade (2 pack) - 32""","TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK-32","PFB32","TapeTech Replacement Finishing Knife Blade (2 pack) - 32""","true"
"TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK","PFB40","TapeTech Replacement Finishing Knife Blade (2 pack) - 40""","TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK-40","PFB40","TapeTech Replacement Finishing Knife Blade (2 pack) - 40""","true"
"TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK","PFB48","TapeTech Replacement Finishing Knife Blade (2 pack) - 48""","TT-TAPETECH-REPLACEMENT-FINISHING-KNIFE-BLADE-2-PACK-48","PFB48","TapeTech Replacement Finishing Knife Blade (2 pack) - 48""","true"
